user_id,exercise_id,rating,completion_rate,timestamp
555,18,3,0.55,2024-09-21 05:18:26.816158
200,34,3,0.7,2025-09-09 05:18:26.816285
40,18,5,0.81,2025-01-04 05:18:26.816468
211,74,3,0.52,2024-12-11 05:18:26.816594
310,51,5,0.61,2025-05-22 05:18:26.816913
701,46,4,0.57,2025-09-08 05:18:26.817055
908,40,5,0.57,2025-09-05 05:18:26.817202
727,56,4,0.5,2025-05-11 05:18:26.817506
521,84,5,0.6,2024-10-15 05:18:26.817617
21,80,5,0.72,2025-08-24 05:18:26.817696
364,89,1,0.79,2024-12-19 05:18:26.817790
934,33,5,0.65,2025-06-03 05:18:26.817877
973,52,4,0.86,2025-02-08 05:18:26.817954
793,76,4,0.71,2025-08-13 05:18:26.818029
348,43,5,0.59,2024-10-29 05:18:26.818104
184,26,5,0.96,2024-09-26 05:18:26.818178
533,39,4,0.75,2025-07-12 05:18:26.818255
843,29,1,0.57,2025-05-26 05:18:26.818390
930,14,4,0.57,2024-11-25 05:18:26.818485
634,51,5,0.56,2025-02-15 05:18:26.818752
886,65,5,0.8,2025-07-14 05:18:26.818962
692,32,4,0.9,2024-12-20 05:18:26.819043
241,40,5,0.6,2025-04-05 05:18:26.819116
569,10,4,0.62,2024-12-20 05:18:26.819188
879,16,3,0.95,2025-06-03 05:18:26.819259
51,94,4,0.97,2024-09-29 05:18:26.819393
666,76,3,0.79,2025-07-09 05:18:26.819496
403,90,5,0.77,2024-11-09 05:18:26.819569
590,30,3,0.64,2025-06-01 05:18:26.819649
52,43,3,0.84,2024-10-30 05:18:26.819722
651,13,4,0.99,2025-01-03 05:18:26.819795
625,99,1,0.86,2025-08-11 05:18:26.819877
665,64,2,0.96,2025-07-06 05:18:26.819950
257,72,1,0.51,2025-04-08 05:18:26.820024
113,37,3,0.77,2025-04-24 05:18:26.820094
998,1,5,0.83,2025-01-27 05:18:26.820164
952,9,3,0.85,2025-02-22 05:18:26.820237
245,32,5,0.9,2025-03-12 05:18:26.820310
218,45,4,0.76,2025-02-10 05:18:26.820453
435,24,5,0.89,2025-05-03 05:18:26.820530
667,23,2,0.7,2025-01-25 05:18:26.820668
765,38,4,0.68,2025-05-19 05:18:26.820764
925,34,3,0.53,2024-11-19 05:18:26.820865
614,64,1,0.5,2025-07-11 05:18:26.820947
289,76,5,0.51,2025-02-06 05:18:26.821285
307,92,5,0.79,2025-08-25 05:18:26.821462
849,37,1,0.51,2024-11-13 05:18:26.821577
430,6,5,0.56,2025-07-25 05:18:26.821691
768,83,2,0.77,2025-01-21 05:18:26.821814
170,91,1,0.7,2025-05-15 05:18:26.821939
468,24,4,0.96,2025-06-21 05:18:26.822051
404,6,2,0.92,2025-04-22 05:18:26.822160
446,61,4,0.62,2024-10-15 05:18:26.822269
508,40,5,0.71,2025-07-31 05:18:26.822425
10,94,2,0.77,2025-06-07 05:18:26.822538
802,66,2,0.74,2025-09-06 05:18:26.822650
669,65,4,0.62,2025-08-22 05:18:26.822760
595,1,5,0.73,2025-06-05 05:18:26.822877
773,97,5,0.53,2025-04-12 05:18:26.823046
178,27,5,0.93,2025-05-11 05:18:26.823162
81,59,4,0.54,2024-11-08 05:18:26.823274
374,53,2,0.92,2025-09-10 05:18:26.823431
232,99,3,0.85,2025-02-09 05:18:26.823544
680,62,5,0.93,2025-01-28 05:18:26.823656
87,11,4,0.57,2025-01-21 05:18:26.823769
56,49,4,0.99,2025-03-01 05:18:26.823888
93,9,3,0.69,2025-08-11 05:18:26.824000
626,77,4,0.7,2025-02-23 05:18:26.824111
312,48,3,0.73,2025-02-20 05:18:26.824222
867,59,5,0.86,2024-11-01 05:18:26.824369
435,62,5,0.69,2024-09-26 05:18:26.824486
190,15,3,0.52,2025-08-02 05:18:26.824597
189,48,4,0.84,2025-01-15 05:18:26.824771
264,78,4,0.82,2025-01-24 05:18:26.824905
340,23,3,0.95,2025-07-15 05:18:26.825029
848,69,1,0.72,2025-03-20 05:18:26.825142
106,62,5,0.92,2025-01-31 05:18:26.825252
540,67,5,0.58,2024-10-17 05:18:26.825413
300,46,4,0.54,2024-11-18 05:18:26.825528
683,68,3,0.7,2025-03-11 05:18:26.825639
433,42,5,0.53,2025-07-02 05:18:26.825748
375,36,5,0.89,2025-03-15 05:18:26.825866
305,38,5,0.85,2024-09-30 05:18:26.825977
497,75,5,0.95,2025-02-08 05:18:26.826089
453,40,2,0.75,2024-12-21 05:18:26.826201
694,63,4,0.95,2025-06-29 05:18:26.826312
4,95,4,0.82,2025-02-03 05:18:26.826471
16,42,4,0.71,2024-12-07 05:18:26.826580
794,49,5,0.93,2025-07-29 05:18:26.826689
233,38,5,0.55,2025-08-30 05:18:26.826807
611,87,4,0.77,2024-11-04 05:18:26.826928
118,50,5,0.84,2024-11-19 05:18:26.827038
404,35,4,0.73,2025-07-21 05:18:26.827148
610,34,5,0.72,2025-05-23 05:18:26.827258
182,90,3,0.58,2024-12-18 05:18:26.827407
492,80,3,0.64,2024-09-22 05:18:26.827521
441,30,3,0.99,2025-05-17 05:18:26.827632
223,86,5,0.9,2025-03-22 05:18:26.827743
215,99,3,0.79,2025-06-15 05:18:26.827851
632,53,4,0.83,2025-01-11 05:18:26.827973
579,98,3,0.7,2025-04-04 05:18:26.828082
961,57,4,0.93,2024-11-22 05:18:26.828193
729,72,4,0.81,2025-09-06 05:18:26.828302
366,79,4,1.0,2024-11-20 05:18:26.828460
861,44,4,0.67,2025-03-21 05:18:26.828574
852,78,5,0.77,2025-04-27 05:18:26.828771
165,88,3,0.67,2024-11-09 05:18:26.828892
169,8,5,0.54,2025-06-14 05:18:26.829004
512,25,4,0.98,2025-07-14 05:18:26.829116
900,93,1,0.61,2025-02-20 05:18:26.829226
463,51,3,0.74,2025-01-30 05:18:26.829373
878,1,2,0.62,2025-06-17 05:18:26.829499
81,26,5,0.68,2024-12-14 05:18:26.829608
492,97,4,0.85,2025-02-05 05:18:26.829717
334,67,4,0.77,2025-09-12 05:18:26.829825
128,97,5,0.8,2025-02-17 05:18:26.830022
247,83,5,0.91,2025-08-09 05:18:26.830118
717,92,2,0.73,2025-06-04 05:18:26.830193
33,72,5,0.56,2025-03-27 05:18:26.830288
964,57,2,0.74,2025-02-10 05:18:26.830442
130,77,5,0.85,2025-07-14 05:18:26.830553
627,32,1,0.9,2025-01-15 05:18:26.830675
337,25,4,0.7,2025-01-23 05:18:26.830790
492,89,5,0.81,2024-12-24 05:18:26.831098
683,93,3,0.51,2025-05-11 05:18:26.831310
410,98,4,0.99,2025-05-17 05:18:26.831717
212,38,5,0.82,2025-05-10 05:18:26.831864
328,44,1,0.99,2024-10-02 05:18:26.832044
13,69,3,0.61,2024-12-24 05:18:26.832189
681,11,4,0.7,2024-12-19 05:18:26.832368
861,79,4,0.67,2025-08-13 05:18:26.832511
673,82,1,0.99,2025-06-05 05:18:26.832710
534,1,3,0.93,2025-01-25 05:18:26.832846
582,70,3,0.96,2025-01-21 05:18:26.832976
957,57,5,0.54,2025-01-15 05:18:26.833092
557,15,4,0.99,2025-09-08 05:18:26.833211
960,92,5,0.71,2025-08-08 05:18:26.833362
715,94,3,0.75,2025-02-26 05:18:26.833571
812,85,5,0.66,2025-05-26 05:18:26.833697
661,92,4,0.6,2025-08-03 05:18:26.833815
127,35,5,0.66,2025-07-29 05:18:26.833943
366,46,4,0.69,2025-05-15 05:18:26.834064
445,9,5,0.7,2025-08-02 05:18:26.834183
891,82,4,0.83,2024-09-26 05:18:26.834299
568,96,2,0.53,2025-09-14 05:18:26.834479
286,22,5,0.97,2025-08-23 05:18:26.834629
127,7,3,0.54,2025-09-11 05:18:26.834775
613,5,3,0.52,2025-03-24 05:18:26.834891
450,12,5,0.51,2024-09-26 05:18:26.835020
376,45,3,0.84,2025-08-24 05:18:26.835139
782,82,1,0.62,2025-08-20 05:18:26.835274
909,40,3,0.84,2025-05-14 05:18:26.835533
86,59,4,0.87,2025-04-01 05:18:26.835717
443,16,5,0.68,2025-08-31 05:18:26.835868
852,93,5,0.83,2025-03-12 05:18:26.835999
493,16,4,0.58,2025-03-16 05:18:26.836118
295,67,3,0.68,2024-11-14 05:18:26.836230
302,52,3,0.72,2024-10-24 05:18:26.836369
351,75,5,0.94,2025-03-03 05:18:26.836485
884,2,4,0.56,2025-03-17 05:18:26.836597
617,85,2,0.66,2024-12-21 05:18:26.836795
343,95,4,0.88,2024-11-26 05:18:26.836920
119,19,5,0.65,2025-01-04 05:18:26.837032
532,95,3,0.87,2024-12-29 05:18:26.837143
679,37,5,0.8,2024-11-29 05:18:26.837254
602,75,4,0.88,2024-09-19 05:18:26.837410
111,12,3,0.93,2025-08-07 05:18:26.837541
875,77,3,0.79,2025-07-29 05:18:26.837655
627,19,4,0.67,2025-02-12 05:18:26.837767
622,60,5,0.91,2024-11-15 05:18:26.837895
71,51,5,0.6,2025-06-03 05:18:26.838018
565,6,3,0.8,2025-02-14 05:18:26.838163
335,47,2,0.59,2025-06-29 05:18:26.838292
799,64,5,0.99,2025-08-09 05:18:26.838455
459,15,1,0.86,2025-07-06 05:18:26.838565
478,11,3,0.57,2025-01-02 05:18:26.838702
537,72,3,0.73,2024-10-02 05:18:26.838818
108,99,3,0.65,2025-08-06 05:18:26.838936
456,59,3,0.86,2025-01-28 05:18:26.839049
698,55,4,0.52,2024-11-07 05:18:26.839161
483,61,3,0.63,2025-07-12 05:18:26.839270
114,89,5,0.74,2024-10-11 05:18:26.839427
209,42,4,0.65,2025-05-19 05:18:26.839540
689,4,5,0.88,2025-06-25 05:18:26.839649
47,77,4,0.97,2025-04-03 05:18:26.839757
36,40,3,0.57,2025-02-15 05:18:26.839889
158,30,4,0.87,2025-08-05 05:18:26.840013
495,75,2,0.98,2025-07-25 05:18:26.840128
566,85,2,0.77,2025-06-03 05:18:26.840237
710,1,4,0.75,2025-08-12 05:18:26.840386
497,45,3,0.95,2025-05-12 05:18:26.840501
693,95,3,0.62,2024-10-13 05:18:26.840667
59,95,1,0.65,2025-07-01 05:18:26.840792
839,86,1,0.65,2025-02-10 05:18:26.840912
876,7,3,0.64,2025-06-30 05:18:26.841025
336,97,1,0.86,2025-02-07 05:18:26.841135
643,67,4,0.89,2025-09-10 05:18:26.841245
581,28,3,0.88,2025-08-19 05:18:26.841398
827,82,3,0.72,2025-03-28 05:18:26.841512
298,23,5,0.89,2025-07-27 05:18:26.841621
630,92,5,0.86,2025-08-28 05:18:26.841743
950,89,5,0.72,2025-08-30 05:18:26.841855
400,92,3,0.99,2025-06-07 05:18:26.841976
706,74,5,0.91,2025-03-05 05:18:26.842087
996,50,3,0.61,2025-02-26 05:18:26.842196
820,11,4,0.57,2025-02-25 05:18:26.842306
225,2,1,0.8,2024-12-26 05:18:26.842478
902,96,3,0.6,2025-06-18 05:18:26.842597
695,44,4,0.53,2025-06-12 05:18:26.842709
793,50,5,0.94,2024-10-16 05:18:26.842818
898,10,3,0.99,2025-05-23 05:18:26.842935
775,99,3,0.77,2024-11-20 05:18:26.843046
513,12,4,0.91,2025-05-10 05:18:26.843171
546,87,4,0.66,2024-10-30 05:18:26.843284
825,76,1,0.61,2024-12-07 05:18:26.843456
838,49,3,0.94,2024-12-13 05:18:26.843572
883,92,4,0.6,2025-09-11 05:18:26.843756
36,9,2,0.56,2025-07-13 05:18:26.843874
970,26,3,0.58,2024-12-28 05:18:26.844002
928,67,4,0.98,2025-06-26 05:18:26.844115
854,3,4,0.69,2025-08-17 05:18:26.844226
377,15,4,1.0,2024-11-22 05:18:26.844377
816,44,4,0.91,2025-02-04 05:18:26.844499
501,84,2,0.97,2024-11-24 05:18:26.844663
673,19,4,0.53,2025-04-19 05:18:26.844787
625,20,4,0.94,2025-01-27 05:18:26.844905
255,74,4,0.86,2024-12-17 05:18:26.845016
209,11,4,0.98,2024-10-08 05:18:26.845125
506,52,5,0.82,2025-03-08 05:18:26.845235
95,7,1,0.58,2025-06-17 05:18:26.845373
862,93,4,0.99,2024-10-11 05:18:26.845486
593,77,5,0.56,2025-07-04 05:18:26.845597
550,67,4,0.67,2025-01-17 05:18:26.845721
195,78,4,0.63,2025-05-17 05:18:26.845841
141,27,3,0.96,2024-11-30 05:18:26.845961
754,75,5,0.78,2025-06-17 05:18:26.846070
664,67,3,0.84,2025-03-10 05:18:26.846182
166,90,5,0.78,2025-07-30 05:18:26.846291
678,46,5,0.62,2025-06-17 05:18:26.846448
52,51,3,0.61,2025-07-09 05:18:26.846560
374,68,3,0.91,2025-05-21 05:18:26.846672
413,83,4,0.81,2025-03-06 05:18:26.846780
72,91,1,0.74,2024-11-30 05:18:26.846888
466,26,3,0.98,2025-04-21 05:18:26.847005
431,67,4,0.56,2025-05-03 05:18:26.847113
820,50,5,0.81,2025-08-21 05:18:26.847222
633,70,4,0.93,2024-09-27 05:18:26.847362
523,11,3,0.86,2024-11-09 05:18:26.847481
19,32,3,0.76,2025-04-03 05:18:26.847604
611,70,5,0.61,2025-02-22 05:18:26.847713
227,27,4,0.9,2024-11-02 05:18:26.847823
10,95,5,0.99,2024-11-26 05:18:26.847938
686,77,4,0.54,2025-08-23 05:18:26.848050
705,84,5,0.8,2025-05-21 05:18:26.848160
761,89,5,0.98,2025-08-07 05:18:26.848271
923,96,1,0.71,2025-01-22 05:18:26.848422
304,67,4,0.72,2024-12-28 05:18:26.848538
392,95,5,0.52,2024-10-03 05:18:26.848721
964,4,5,0.93,2025-09-13 05:18:26.848849
329,42,4,0.55,2025-02-16 05:18:26.848971
69,27,4,0.77,2025-07-30 05:18:26.849082
149,31,4,0.93,2025-07-13 05:18:26.849192
747,16,2,0.78,2025-07-25 05:18:26.849302
592,24,4,0.94,2025-06-18 05:18:26.849459
853,89,3,0.53,2024-11-25 05:18:26.849579
227,50,5,0.89,2024-12-24 05:18:26.849690
288,67,3,0.66,2025-01-18 05:18:26.849799
603,30,4,0.84,2025-04-22 05:18:26.849915
324,15,4,0.53,2024-11-05 05:18:26.850033
500,68,5,0.87,2025-05-08 05:18:26.850144
442,51,5,0.82,2024-12-28 05:18:26.850252
7,29,5,0.63,2025-03-20 05:18:26.850409
992,59,4,0.76,2025-04-26 05:18:26.850524
570,40,2,0.96,2025-04-09 05:18:26.850634
26,68,3,0.95,2024-10-22 05:18:26.850743
912,42,4,0.54,2024-09-20 05:18:26.850856
347,1,4,0.67,2024-09-25 05:18:26.851232
959,33,3,0.51,2024-11-01 05:18:26.851474
30,10,4,0.58,2025-01-14 05:18:26.851622
891,29,2,0.72,2025-02-22 05:18:26.851758
22,5,4,0.87,2025-05-03 05:18:26.851910
657,32,3,0.68,2024-12-12 05:18:26.852058
576,64,5,0.57,2025-04-30 05:18:26.852202
42,39,3,0.78,2025-05-17 05:18:26.852365
64,78,4,0.69,2025-07-03 05:18:26.852494
623,14,3,0.86,2025-07-27 05:18:26.852670
653,80,4,0.9,2025-05-15 05:18:26.852799
670,23,4,0.56,2025-05-30 05:18:26.852916
702,91,3,0.79,2025-09-15 05:18:26.853032
402,70,4,0.84,2025-01-08 05:18:26.853166
602,56,3,0.67,2024-10-11 05:18:26.853287
906,94,5,0.77,2025-05-28 05:18:26.853455
9,43,4,0.55,2025-04-03 05:18:26.853574
960,55,5,0.53,2024-10-08 05:18:26.853693
962,44,4,0.97,2025-01-02 05:18:26.853812
495,99,4,0.83,2024-10-13 05:18:26.853930
136,52,4,0.82,2024-10-13 05:18:26.854076
829,8,1,0.94,2025-04-07 05:18:26.854273
639,15,5,0.59,2025-08-04 05:18:26.854445
558,48,5,0.94,2025-08-31 05:18:26.854569
953,19,3,0.61,2025-01-01 05:18:26.854686
48,25,3,0.8,2025-02-10 05:18:26.854801
621,7,5,0.92,2024-10-25 05:18:26.854918
56,3,4,0.67,2025-08-12 05:18:26.855032
341,83,4,0.92,2025-01-05 05:18:26.855158
434,81,5,0.96,2024-10-10 05:18:26.855274
394,84,5,0.96,2025-02-16 05:18:26.855443
27,18,3,0.93,2024-11-09 05:18:26.855560
975,30,5,0.89,2025-02-03 05:18:26.855672
338,95,5,0.97,2025-08-11 05:18:26.855782
921,42,5,0.78,2025-01-19 05:18:26.855896
157,9,4,0.75,2025-05-19 05:18:26.856010
456,47,5,0.54,2024-11-24 05:18:26.856145
152,8,5,0.97,2025-07-02 05:18:26.856262
15,48,5,0.81,2025-06-14 05:18:26.856421
910,88,3,0.9,2024-12-06 05:18:26.856542
375,80,3,0.75,2025-01-03 05:18:26.856753
123,83,2,0.53,2025-01-28 05:18:26.856884
968,100,3,0.88,2024-11-27 05:18:26.856996
798,25,2,0.93,2025-05-19 05:18:26.857120
337,96,4,0.54,2025-09-12 05:18:26.857231
120,3,5,0.99,2025-08-07 05:18:26.857379
183,57,2,0.91,2024-09-26 05:18:26.857497
907,72,2,0.57,2025-02-18 05:18:26.857607
378,21,3,0.9,2024-12-23 05:18:26.857717
168,35,5,0.68,2025-05-05 05:18:26.857826
233,33,1,0.81,2025-03-27 05:18:26.857934
272,47,4,0.86,2025-01-28 05:18:26.858059
231,7,5,0.63,2025-09-13 05:18:26.858172
24,66,5,0.61,2024-10-13 05:18:26.858282
722,5,4,0.87,2025-03-29 05:18:26.858440
663,88,5,0.72,2025-07-11 05:18:26.858552
205,85,4,0.77,2025-09-04 05:18:26.858688
322,15,3,0.68,2024-12-31 05:18:26.858803
591,17,4,0.75,2025-07-17 05:18:26.858912
460,86,4,0.5,2025-02-15 05:18:26.859021
456,90,4,0.54,2024-11-18 05:18:26.859139
713,67,3,0.54,2024-10-05 05:18:26.859250
707,41,5,0.83,2025-04-18 05:18:26.859408
456,92,1,0.9,2025-01-07 05:18:26.859524
896,64,5,0.99,2025-07-25 05:18:26.859634
168,28,5,0.82,2025-03-12 05:18:26.859743
482,23,5,0.97,2024-12-29 05:18:26.859852
259,94,5,0.96,2024-10-04 05:18:26.859986
482,89,3,0.52,2025-08-22 05:18:26.860107
225,62,4,0.93,2025-08-04 05:18:26.860219
474,78,4,0.63,2024-10-19 05:18:26.860372
433,3,2,0.74,2025-02-23 05:18:26.860489
21,9,1,0.84,2025-02-25 05:18:26.860642
43,82,4,0.99,2024-10-27 05:18:26.860825
345,14,1,0.51,2024-09-20 05:18:26.861040
946,88,5,0.72,2024-11-23 05:18:26.861189
947,17,2,0.71,2024-10-19 05:18:26.861302
886,96,4,0.94,2025-04-01 05:18:26.861510
978,37,5,0.5,2025-06-10 05:18:26.861625
758,93,5,0.61,2025-08-13 05:18:26.861743
11,90,3,0.72,2024-12-19 05:18:26.861855
94,32,5,0.8,2025-08-29 05:18:26.861965
149,93,5,0.64,2025-08-03 05:18:26.862152
908,58,3,0.74,2025-07-18 05:18:26.862359
564,10,5,0.7,2025-06-16 05:18:26.862492
584,48,5,0.89,2025-06-16 05:18:26.862604
233,48,4,0.53,2025-07-04 05:18:26.862712
861,91,3,0.73,2025-03-12 05:18:26.862820
541,58,4,0.76,2025-06-25 05:18:26.862926
622,89,4,0.64,2025-08-06 05:18:26.863034
393,59,4,0.79,2025-06-02 05:18:26.863155
59,95,5,0.63,2025-06-29 05:18:26.863266
784,49,3,0.96,2025-08-31 05:18:26.863415
3,60,2,0.97,2025-07-11 05:18:26.863529
595,45,5,0.69,2025-04-25 05:18:26.863639
273,35,4,0.59,2025-04-14 05:18:26.863747
253,48,3,0.95,2025-09-04 05:18:26.863855
128,82,5,0.67,2024-10-01 05:18:26.863962
678,63,2,0.81,2024-11-19 05:18:26.864079
760,26,2,0.66,2024-10-12 05:18:26.864256
221,26,2,0.87,2025-08-10 05:18:26.864416
509,75,1,0.56,2025-01-06 05:18:26.864529
414,68,5,0.69,2025-05-24 05:18:26.864695
217,77,4,0.75,2025-08-24 05:18:26.864813
128,14,4,0.97,2025-03-26 05:18:26.864923
853,63,3,0.71,2025-05-25 05:18:26.865037
570,14,4,0.99,2025-04-13 05:18:26.865157
178,16,5,0.92,2025-06-22 05:18:26.865267
751,38,5,0.9,2024-10-08 05:18:26.865416
252,72,5,0.93,2024-10-31 05:18:26.865529
833,13,5,0.8,2024-10-03 05:18:26.865650
297,66,4,0.78,2024-11-22 05:18:26.865850
898,42,5,0.73,2025-03-29 05:18:26.866022
752,22,5,0.73,2024-12-20 05:18:26.866157
120,82,4,0.87,2025-03-20 05:18:26.866269
461,31,2,0.62,2024-10-02 05:18:26.866442
385,72,5,0.77,2024-10-07 05:18:26.866555
852,62,5,0.99,2025-03-22 05:18:26.866665
655,42,5,0.61,2024-10-19 05:18:26.866776
23,15,1,0.75,2025-06-29 05:18:26.866884
377,54,1,0.77,2025-08-31 05:18:26.866991
581,64,4,0.64,2025-09-09 05:18:26.867111
140,69,5,0.73,2025-01-04 05:18:26.867224
94,37,3,0.62,2025-06-03 05:18:26.867364
231,70,3,0.69,2024-09-30 05:18:26.867478
671,100,1,0.63,2025-08-18 05:18:26.867589
121,87,5,0.62,2025-08-02 05:18:26.867710
167,5,4,0.86,2025-01-21 05:18:26.867821
471,64,3,0.62,2025-08-29 05:18:26.867932
19,69,3,0.5,2024-11-08 05:18:26.868041
433,98,4,0.94,2025-07-23 05:18:26.868160
728,62,4,0.77,2024-11-30 05:18:26.868278
182,95,4,0.6,2025-01-01 05:18:26.868433
607,95,3,0.91,2024-11-04 05:18:26.868544
707,20,5,0.61,2025-06-17 05:18:26.868706
554,94,4,0.64,2025-05-27 05:18:26.868820
423,62,2,0.82,2025-08-08 05:18:26.868931
570,43,5,0.87,2025-05-31 05:18:26.869038
551,13,5,0.77,2025-09-03 05:18:26.869155
33,60,1,0.8,2024-12-22 05:18:26.869264
464,43,5,0.79,2024-11-07 05:18:26.869421
115,96,4,0.7,2025-09-11 05:18:26.869581
959,89,5,0.96,2025-02-09 05:18:26.869762
386,17,3,0.72,2024-10-26 05:18:26.869900
197,5,4,0.68,2025-01-03 05:18:26.870019
934,94,5,0.89,2025-03-05 05:18:26.870140
498,50,1,0.68,2025-07-02 05:18:26.870249
378,74,3,0.62,2024-11-15 05:18:26.870444
377,33,1,0.68,2024-11-30 05:18:26.870575
710,69,5,0.78,2025-07-07 05:18:26.870690
31,95,5,0.76,2025-05-14 05:18:26.870870
538,24,3,0.91,2025-08-26 05:18:26.871038
415,83,4,0.55,2025-06-10 05:18:26.871212
546,39,5,0.62,2025-01-24 05:18:26.871436
172,70,3,0.54,2024-09-19 05:18:26.871613
367,88,5,0.91,2025-01-18 05:18:26.871798
523,9,1,0.69,2025-05-11 05:18:26.871985
382,97,3,0.57,2025-08-26 05:18:26.872173
395,33,2,0.67,2025-03-11 05:18:26.872401
939,92,3,0.91,2024-11-23 05:18:26.872589
346,89,4,0.86,2025-07-31 05:18:26.872848
925,88,5,0.8,2024-12-10 05:18:26.873052
379,70,4,0.56,2025-07-23 05:18:26.873241
362,66,2,0.95,2025-06-06 05:18:26.873493
89,89,3,0.94,2024-10-24 05:18:26.873675
103,95,2,0.56,2025-03-22 05:18:26.873892
184,19,2,0.91,2025-09-13 05:18:26.874088
768,54,4,0.99,2024-11-09 05:18:26.874271
304,60,5,0.93,2025-04-04 05:18:26.874516
854,77,3,0.82,2025-04-05 05:18:26.874703
176,25,4,0.88,2024-12-12 05:18:26.874882
345,22,4,0.91,2025-08-20 05:18:26.875072
730,38,2,0.54,2025-02-14 05:18:26.875254
228,77,5,0.78,2025-06-16 05:18:26.875517
940,91,5,0.52,2024-11-30 05:18:26.875698
775,32,5,0.53,2025-06-02 05:18:26.875876
860,68,5,0.69,2025-08-17 05:18:26.876069
118,4,4,0.99,2025-07-28 05:18:26.876262
126,31,4,0.87,2024-12-01 05:18:26.876522
945,31,5,0.69,2025-01-25 05:18:26.876791
428,59,3,0.69,2025-06-06 05:18:26.876985
42,13,1,0.92,2025-04-04 05:18:26.877190
602,46,2,0.53,2025-04-22 05:18:26.877435
249,52,4,0.79,2025-03-12 05:18:26.877636
657,64,3,0.74,2024-12-20 05:18:26.877819
38,69,5,0.7,2025-03-31 05:18:26.877962
639,26,4,0.61,2025-02-23 05:18:26.878082
158,32,2,0.72,2024-10-22 05:18:26.878191
869,75,5,0.82,2025-02-05 05:18:26.878298
595,26,2,0.78,2024-10-15 05:18:26.878460
556,84,4,0.53,2024-11-30 05:18:26.878570
204,65,3,0.52,2025-06-22 05:18:26.878704
202,55,3,0.84,2025-02-27 05:18:26.878818
753,82,5,0.76,2025-08-10 05:18:26.878927
842,66,3,0.83,2025-05-22 05:18:26.879061
385,26,4,0.51,2025-01-10 05:18:26.879175
973,92,2,0.64,2024-12-25 05:18:26.879283
667,67,4,0.97,2025-02-08 05:18:26.879435
619,21,1,0.56,2024-12-23 05:18:26.879547
935,73,4,0.76,2024-11-29 05:18:26.879810
954,56,3,0.56,2024-11-07 05:18:26.879929
680,8,5,0.5,2025-03-18 05:18:26.880055
547,73,4,0.64,2025-08-29 05:18:26.880168
253,47,2,0.89,2025-08-20 05:18:26.880280
983,55,3,0.92,2025-06-19 05:18:26.880433
280,42,3,0.78,2025-01-14 05:18:26.880544
361,93,2,0.71,2025-07-03 05:18:26.880729
458,74,3,0.6,2025-01-17 05:18:26.880868
62,96,4,0.61,2024-12-24 05:18:26.881034
119,87,3,0.82,2024-11-20 05:18:26.881167
623,54,5,0.88,2025-08-25 05:18:26.881294
791,74,4,0.94,2024-12-10 05:18:26.881448
629,67,1,0.91,2025-03-20 05:18:26.881557
77,42,3,0.73,2025-08-15 05:18:26.881665
77,20,5,0.57,2025-06-17 05:18:26.881771
473,16,2,0.95,2024-11-09 05:18:26.881878
320,92,4,0.87,2024-12-08 05:18:26.881986
463,82,4,0.55,2025-05-20 05:18:26.882106
837,90,4,0.99,2025-06-22 05:18:26.882215
639,89,5,0.5,2024-10-15 05:18:26.882360
475,39,5,0.72,2025-01-09 05:18:26.882485
25,93,5,0.76,2024-10-06 05:18:26.882596
38,58,4,0.64,2025-05-10 05:18:26.882702
348,52,2,0.84,2025-04-30 05:18:26.882810
385,43,4,0.62,2025-08-09 05:18:26.882915
786,60,3,0.94,2025-02-03 05:18:26.883022
164,40,2,0.66,2025-05-18 05:18:26.883150
153,45,3,0.97,2025-08-26 05:18:26.883259
333,37,4,0.92,2024-10-11 05:18:26.883453
124,46,4,0.61,2024-12-22 05:18:26.883571
429,58,5,0.83,2025-01-15 05:18:26.883680
481,98,1,0.98,2025-07-16 05:18:26.883789
424,5,5,0.86,2025-06-30 05:18:26.883897
498,87,1,0.95,2025-03-06 05:18:26.884003
764,83,1,0.7,2025-06-21 05:18:26.884121
206,27,2,0.57,2025-02-04 05:18:26.884232
603,68,5,0.92,2024-10-11 05:18:26.884385
992,76,4,1.0,2025-01-16 05:18:26.884500
278,91,2,0.75,2025-05-19 05:18:26.884664
57,32,5,0.61,2025-09-13 05:18:26.884783
935,9,3,1.0,2025-09-03 05:18:26.884956
140,41,5,0.9,2025-05-17 05:18:26.885129
529,5,3,0.51,2025-09-18 05:18:26.885356
803,9,4,0.67,2024-11-15 05:18:26.885479
403,5,3,0.5,2024-11-19 05:18:26.885589
343,63,4,0.83,2025-02-21 05:18:26.885717
605,92,5,0.66,2025-03-01 05:18:26.885858
578,77,5,0.82,2025-01-07 05:18:26.885967
404,62,3,0.7,2025-06-09 05:18:26.886081
916,24,3,0.66,2025-06-23 05:18:26.886190
541,5,5,0.92,2025-06-11 05:18:26.886297
115,82,4,0.81,2024-12-24 05:18:26.886464
862,82,5,0.84,2025-05-17 05:18:26.886573
38,13,1,0.62,2025-01-20 05:18:26.886679
397,25,3,0.54,2024-10-06 05:18:26.886785
773,18,3,0.84,2025-03-02 05:18:26.886891
867,12,4,0.9,2024-09-24 05:18:26.886999
300,24,4,0.65,2025-05-05 05:18:26.887114
871,22,5,0.54,2025-03-28 05:18:26.887236
88,15,2,0.81,2024-12-22 05:18:26.887381
283,98,3,0.64,2025-06-29 05:18:26.887495
